Column,origo_clean,id
51112,NA,HD044090
51113,NA,HD044105
51114,NA,HD044113
51115,NA,HD044114
51116,NA,HD044114
51117,NA,HD044114
51118,NA,HD044115
51119,NA,HD044116
51120,NA,HD044117
51121,NA,HD044118
51122,NA,HD044119
51123,NA,HD044120
51124,NA,HD044123
51125,NA,HD044123
51126,NA,HD044129
51127,NA,HD044136
51128,NA,HD044143
51129,NA,HD044144
51130,NA,HD044145
51131,NA,HD044146
51132,NA,HD044147
51133,NA,HD044147
51134,NA,HD044147
51135,NA,HD044148
51136,NA,HD044149
51137,NA,HD044150
51138,NA,HD044150
51139,NA,HD044151
51140,NA,HD044152
51141,NA,HD044153
51142,Gerundensis,HD044170
51143,NA,HD044193
51144,NA,HD044194
51145,NA,HD044195
51146,NA,HD044195
51147,NA,HD044195
51148,NA,HD044196
51149,NA,HD044196
51150,NA,HD044196
51151,Bacasitanus,HD044199
51152,NA,HD044199
51153,NA,HD044200
51154,NA,HD044200
51155,NA,HD044201
51156,NA,HD044202
51157,NA,HD044203
51158,NA,HD044204
51159,NA,HD044204
51160,NA,HD044205
51161,NA,HD044205
51162,NA,HD044206
51163,NA,HD044206
51164,NA,HD044206
51165,NA,HD044207
51166,NA,HD044207
51167,NA,HD044209
51168,NA,HD044210
51169,NA,HD044210
51170,NA,HD044211
51171,NA,HD044212
51172,NA,HD044214
51173,NA,HD044215
51174,NA,HD044216
51175,NA,HD044217
51176,NA,HD044218
51177,NA,HD044219
51178,NA,HD044220
51179,NA,HD044221
51180,NA,HD044222
51181,NA,HD044223
51182,NA,HD044224
51183,NA,HD044225
51184,NA,HD044226
51185,NA,HD044227
51186,NA,HD044228
51187,NA,HD044229
51188,NA,HD044230
51189,NA,HD044231
51190,NA,HD044232
51191,NA,HD044233
51192,NA,HD044234
51193,NA,HD044235
51194,NA,HD044236
51195,NA,HD044237
51196,NA,HD044238
51197,NA,HD044239
51198,NA,HD044240
51199,NA,HD044243
51200,NA,HD044243
51201,NA,HD044243
51202,NA,HD044243
51203,NA,HD044244
51204,NA,HD044245
51205,NA,HD044246
51206,NA,HD044246
51207,NA,HD044246
51208,NA,HD044247
51209,NA,HD044248
51210,NA,HD044248
51211,NA,HD044249
51212,NA,HD044249
51213,NA,HD044249
51214,NA,HD044250
51215,NA,HD044251
51216,NA,HD044251
51217,NA,HD044251
51218,NA,HD044252
51219,NA,HD044254
51220,NA,HD044256
51221,NA,HD044257
51222,NA,HD044257
51223,NA,HD044257
51224,NA,HD044258
51225,NA,HD044259
51226,NA,HD044260
51227,NA,HD044260
51228,NA,HD044261
51229,NA,HD044261
51230,NA,HD044262
51231,NA,HD044262
51232,NA,HD044263
51233,NA,HD044264
51234,NA,HD044265
51235,NA,HD044265
51236,NA,HD044266
51237,NA,HD044267
51238,NA,HD044267
51239,NA,HD044267
51240,NA,HD044268
51241,NA,HD044268
51242,NA,HD044269
51243,NA,HD044269
51244,NA,HD044270
51245,NA,HD044270
51246,NA,HD044271
51247,NA,HD044271
51248,NA,HD044271
51249,NA,HD044272
51250,NA,HD044274
51251,NA,HD044274
51252,NA,HD044274
51253,NA,HD044274
51254,NA,HD044275
51255,NA,HD044277
51256,NA,HD044278
51257,NA,HD044278
51258,NA,HD044278
51259,NA,HD044284
51260,NA,HD044286
51261,NA,HD044287
51262,NA,HD044288
51263,NA,HD044289
51264,NA,HD044290
51265,NA,HD044291
51266,NA,HD044292
51267,NA,HD044293
51268,NA,HD044294
51269,NA,HD044295
51270,NA,HD044295
51271,NA,HD044295
51272,NA,HD044297
51273,NA,HD044297
51274,NA,HD044299
51275,NA,HD044299
51276,NA,HD044300
51277,NA,HD044300
51278,NA,HD044301
51279,NA,HD044304
51280,NA,HD044308
51281,NA,HD044310
51282,NA,HD044312
51283,NA,HD044313
51284,NA,HD044316
51285,NA,HD044317
51286,NA,HD044317
51287,NA,HD044318
51288,NA,HD044319
51289,NA,HD044326
51290,NA,HD044328
51291,NA,HD044344
51292,NA,HD044348
51293,NA,HD044348
51294,NA,HD044348
51295,NA,HD044348
51296,NA,HD044354
51297,NA,HD044354
51298,NA,HD044354
51299,NA,HD044354
51300,NA,HD044354
51301,NA,HD044354
51302,NA,HD044354
51303,NA,HD044354
51304,NA,HD044354
51305,NA,HD044354
51306,NA,HD044354
51307,NA,HD044354
51308,NA,HD044354
51309,NA,HD044356
51310,NA,HD044356
51311,NA,HD044358
51312,NA,HD044359
51313,NA,HD044361
51314,NA,HD044361
51315,NA,HD044362
51316,NA,HD044362
51317,NA,HD044363
51318,NA,HD044363
51319,NA,HD044364
51320,NA,HD044364
51321,NA,HD044365
51322,NA,HD044365
51323,NA,HD044365
51324,NA,HD044366
51325,NA,HD044366
51326,NA,HD044367
51327,NA,HD044369
51328,NA,HD044369
51329,NA,HD044371
51330,NA,HD044371
51331,NA,HD044371
51332,NA,HD044372
51333,NA,HD044372
51334,NA,HD044374
51335,NA,HD044376
51336,NA,HD044376
51337,NA,HD044376
51338,NA,HD044376
51339,NA,HD044376
51340,NA,HD044377
51341,NA,HD044377
51342,NA,HD044377
51343,NA,HD044377
51344,NA,HD044377
51345,NA,HD044378
51346,NA,HD044379
51347,NA,HD044379
51348,NA,HD044380
51349,NA,HD044381
51350,NA,HD044381
51351,NA,HD044381
51352,NA,HD044382
51353,NA,HD044382
51354,NA,HD044382
51355,NA,HD044383
51356,NA,HD044384
51357,NA,HD044386
51358,NA,HD044387
51359,NA,HD044388
51360,NA,HD044388
51361,NA,HD044389
51362,NA,HD044390
51363,NA,HD044391
51364,NA,HD044393
51365,NA,HD044393
51366,NA,HD044393
51367,NA,HD044394
51368,NA,HD044395
51369,NA,HD044396
51370,NA,HD044396
51371,NA,HD044397
51372,NA,HD044397
51373,NA,HD044397
51374,NA,HD044400
51375,NA,HD044400
51376,NA,HD044401
51377,NA,HD044401
51378,NA,HD044403
51379,NA,HD044404
51380,NA,HD044404
51381,NA,HD044404
51382,NA,HD044404
51383,NA,HD044408
51384,NA,HD044409
51385,NA,HD044409
51386,NA,HD044409
51387,NA,HD044409
51388,NA,HD044410
51389,NA,HD044410
51390,NA,HD044410
51391,NA,HD044412
51392,NA,HD044413
51393,NA,HD044414
51394,NA,HD044414
51395,NA,HD044415
51396,NA,HD044415
51397,NA,HD044416
51398,NA,HD044417
51399,NA,HD044417
51400,NA,HD044417
51401,NA,HD044418
51402,NA,HD044419
51403,NA,HD044421
51404,NA,HD044422
51405,NA,HD044424
51406,NA,HD044425
51407,NA,HD044426
51408,Antiochia,HD044427
51409,NA,HD044428
51410,NA,HD044428
51411,NA,HD044428
51412,NA,HD044429
51413,NA,HD044430
51414,NA,HD044430
51415,NA,HD044430
51416,NA,HD044430
51417,NA,HD044432
51418,NA,HD044433
51419,NA,HD044434
51420,NA,HD044434
51421,NA,HD044434
51422,NA,HD044434
51423,NA,HD044434
51424,NA,HD044434
51425,NA,HD044434
51426,NA,HD044434
51427,NA,HD044434
51428,NA,HD044434
51429,NA,HD044434
51430,NA,HD044434
51431,NA,HD044434
51432,NA,HD044434
51433,NA,HD044434
51434,NA,HD044434
51435,NA,HD044434
51436,NA,HD044434
51437,NA,HD044434
51438,NA,HD044434
51439,NA,HD044434
51440,NA,HD044434
51441,NA,HD044434
51442,NA,HD044434
51443,NA,HD044434
51444,NA,HD044434
51445,NA,HD044434
51446,NA,HD044434
51447,NA,HD044435
51448,NA,HD044435
51449,NA,HD044436
51450,NA,HD044436
51451,NA,HD044436
51452,NA,HD044436
51453,NA,HD044436
51454,NA,HD044436
51455,NA,HD044436
51456,NA,HD044436
51457,NA,HD044436
51458,NA,HD044436
51459,NA,HD044436
51460,NA,HD044436
51461,NA,HD044436
51462,NA,HD044436
51463,NA,HD044436
51464,NA,HD044436
51465,NA,HD044436
51466,NA,HD044436
51467,NA,HD044436
51468,NA,HD044436
51469,NA,HD044436
51470,NA,HD044436
51471,NA,HD044436
51472,NA,HD044436
51473,NA,HD044436
51474,NA,HD044436
51475,NA,HD044436
51476,NA,HD044436
51477,NA,HD044436
51478,NA,HD044436
51479,NA,HD044436
51480,NA,HD044436
51481,NA,HD044436
51482,NA,HD044436
51483,NA,HD044436
51484,NA,HD044436
51485,NA,HD044436
51486,NA,HD044436
51487,NA,HD044436
51488,NA,HD044436
51489,NA,HD044437
51490,NA,HD044437
51491,NA,HD044437
51492,NA,HD044437
51493,NA,HD044437
51494,NA,HD044438
51495,NA,HD044438
51496,NA,HD044440
51497,NA,HD044441
51498,NA,HD044442
51499,NA,HD044444
51500,NA,HD044444
51501,NA,HD044444
51502,NA,HD044444
51503,NA,HD044444
51504,NA,HD044444
51505,NA,HD044444
51506,NA,HD044444
51507,NA,HD044444
51508,NA,HD044444
51509,NA,HD044444
51510,NA,HD044444
51511,NA,HD044444
51512,NA,HD044444
51513,NA,HD044444
51514,NA,HD044444
51515,NA,HD044444
51516,NA,HD044444
51517,NA,HD044444
51518,NA,HD044444
51519,NA,HD044444
51520,NA,HD044444
51521,NA,HD044444
51522,NA,HD044444
51523,NA,HD044444
51524,NA,HD044444
51525,NA,HD044444
51526,NA,HD044444
51527,NA,HD044444
51528,NA,HD044444
51529,NA,HD044444
51530,NA,HD044444
51531,NA,HD044444
51532,NA,HD044444
51533,NA,HD044444
51534,NA,HD044444
51535,NA,HD044444
51536,NA,HD044444
51537,NA,HD044444
51538,NA,HD044444
51539,NA,HD044444
51540,NA,HD044444
51541,NA,HD044444
51542,NA,HD044444
51543,NA,HD044444
51544,NA,HD044444
51545,NA,HD044444
51546,NA,HD044444
51547,NA,HD044444
51548,NA,HD044444
51549,NA,HD044444
51550,NA,HD044444
51551,NA,HD044444
51552,NA,HD044444
51553,NA,HD044444
51554,NA,HD044444
51555,NA,HD044444
51556,NA,HD044444
51557,NA,HD044444
51558,NA,HD044444
51559,NA,HD044444
51560,NA,HD044444
51561,NA,HD044444
51562,NA,HD044444
51563,NA,HD044444
51564,NA,HD044444
51565,NA,HD044444
51566,NA,HD044444
51567,NA,HD044444
51568,NA,HD044444
51569,NA,HD044444
51570,NA,HD044444
51571,NA,HD044444
51572,NA,HD044444
51573,NA,HD044444
51574,NA,HD044444
51575,NA,HD044444
51576,NA,HD044444
51577,NA,HD044444
51578,NA,HD044444
51579,NA,HD044444
51580,NA,HD044444
51581,NA,HD044444
51582,NA,HD044444
51583,NA,HD044444
51584,NA,HD044444
51585,NA,HD044444
51586,NA,HD044444
51587,NA,HD044444
51588,NA,HD044444
51589,NA,HD044444
51590,NA,HD044444
51591,NA,HD044444
51592,NA,HD044444
51593,NA,HD044445
51594,NA,HD044445
51595,NA,HD044445
51596,NA,HD044445
51597,NA,HD044446
51598,NA,HD044448
51599,NA,HD044449
51600,NA,HD044450
51601,NA,HD044451
51602,NA,HD044453
51603,NA,HD044453
51604,NA,HD044454
51605,NA,HD044454
51606,NA,HD044455
51607,NA,HD044455
51608,NA,HD044455
51609,NA,HD044456
51610,NA,HD044456
51611,NA,HD044456
51612,NA,HD044457
51613,NA,HD044459
51614,NA,HD044459
51615,NA,HD044459
51616,NA,HD044459
51617,NA,HD044459
51618,NA,HD044461
51619,NA,HD044461
51620,NA,HD044461
51621,NA,HD044462
51622,NA,HD044463
51623,NA,HD044463
51624,NA,HD044464
51625,NA,HD044464
51626,NA,HD044465
51627,NA,HD044465
51628,NA,HD044466
51629,NA,HD044466
51630,NA,HD044466
51631,NA,HD044467
51632,NA,HD044467
51633,NA,HD044468
51634,NA,HD044469
51635,NA,HD044469
51636,NA,HD044469
51637,NA,HD044469
51638,NA,HD044469
51639,NA,HD044469
51640,NA,HD044469
51641,NA,HD044469
51642,NA,HD044469
51643,NA,HD044469
51644,NA,HD044470
51645,NA,HD044470
51646,Norba,HD044470
51647,NA,HD044470
51648,NA,HD044470
51649,Unintelligible Unicode,HD044470
51650,NA,HD044470
51651,NA,HD044470
51652,NA,HD044470
51653,NA,HD044470
51654,NA,HD044471
51655,NA,HD044472
51656,NA,HD044472
51657,NA,HD044473
51658,NA,HD044474
51659,NA,HD044475
51660,NA,HD044478
51661,NA,HD044479
51662,NA,HD044480
51663,NA,HD044480
51664,NA,HD044480
51665,NA,HD044480
51666,NA,HD044483
51667,NA,HD044483
51668,NA,HD044484
51669,NA,HD044485
51670,NA,HD044486
51671,NA,HD044486
51672,NA,HD044486
51673,NA,HD044487
51674,NA,HD044487
51675,NA,HD044487
51676,NA,HD044487
51677,NA,HD044487
51678,NA,HD044487
51679,NA,HD044487
51680,NA,HD044487
51681,NA,HD044488
51682,NA,HD044489
51683,NA,HD044490
51684,NA,HD044490
51685,NA,HD044491
51686,NA,HD044491
51687,NA,HD044491
51688,NA,HD044491
51689,NA,HD044491
51690,NA,HD044491
51691,NA,HD044491
51692,NA,HD044491
51693,NA,HD044491
51694,NA,HD044491
51695,NA,HD044491
51696,NA,HD044491
51697,NA,HD044491
51698,NA,HD044491
51699,NA,HD044491
51700,NA,HD044491
51701,NA,HD044491
51702,NA,HD044491
51703,NA,HD044491
51704,NA,HD044492
51705,NA,HD044492
51706,NA,HD044492
51707,NA,HD044492
51708,NA,HD044493
51709,NA,HD044493
51710,NA,HD044493
51711,NA,HD044493
51712,NA,HD044493
51713,NA,HD044493
51714,NA,HD044493
51715,NA,HD044493
51716,NA,HD044493
51717,NA,HD044493
51718,NA,HD044493
51719,NA,HD044493
51720,NA,HD044493
51721,NA,HD044493
51722,NA,HD044493
51723,NA,HD044493
51724,NA,HD044493
51725,NA,HD044493
51726,NA,HD044493
51727,NA,HD044493
51728,NA,HD044493
51729,NA,HD044493
51730,NA,HD044493
51731,NA,HD044493
51732,NA,HD044493
51733,NA,HD044493
51734,NA,HD044493
51735,NA,HD044493
51736,NA,HD044493
51737,NA,HD044493
51738,NA,HD044493
51739,NA,HD044493
51740,NA,HD044493
51741,NA,HD044493
51742,NA,HD044493
51743,NA,HD044493
51744,NA,HD044493
51745,NA,HD044493
51746,NA,HD044493
51747,NA,HD044493
51748,NA,HD044493
51749,NA,HD044494
51750,NA,HD044494
51751,NA,HD044494
51752,NA,HD044494
51753,NA,HD044494
51754,NA,HD044495
51755,NA,HD044496
51756,NA,HD044496
51757,NA,HD044497
51758,NA,HD044497
51759,NA,HD044497
51760,NA,HD044497
51761,NA,HD044498
51762,NA,HD044498
51763,NA,HD044498
51764,NA,HD044499
51765,NA,HD044499
51766,NA,HD044499
51767,NA,HD044499
51768,NA,HD044500
51769,NA,HD044501
51770,NA,HD044502
51771,NA,HD044502
51772,NA,HD044502
51773,NA,HD044503
51774,NA,HD044504
51775,NA,HD044506
51776,NA,HD044506
51777,NA,HD044506
51778,NA,HD044506
51779,NA,HD044509
51780,NA,HD044509
51781,NA,HD044510
51782,NA,HD044510
51783,NA,HD044510
51784,NA,HD044511
51785,NA,HD044512
51786,NA,HD044513
51787,NA,HD044516
51788,NA,HD044520
51789,NA,HD044522
51790,NA,HD044522
51791,NA,HD044522
51792,NA,HD044522
51793,NA,HD044522
51794,NA,HD044522
51795,NA,HD044522
51796,NA,HD044522
51797,NA,HD044522
51798,NA,HD044522
51799,NA,HD044522
51800,NA,HD044522
51801,NA,HD044522
51802,NA,HD044522
51803,NA,HD044522
51804,NA,HD044522
51805,NA,HD044522
51806,NA,HD044529
51807,NA,HD044529
51808,NA,HD044531
51809,NA,HD044532
51810,NA,HD044532
51811,NA,HD044532
51812,Reis Apollinaribus,HD044533
51813,NA,HD044534
51814,NA,HD044534
51815,NA,HD044534
51816,NA,HD044534
51817,NA,HD044535
51818,NA,HD044536
51819,NA,HD044537
51820,NA,HD044537
51821,NA,HD044538
51822,NA,HD044539
51823,NA,HD044540
51824,NA,HD044541
51825,NA,HD044541
51826,NA,HD044542
51827,NA,HD044543
51828,NA,HD044544
51829,NA,HD044544
51830,NA,HD044546
51831,NA,HD044548
51832,NA,HD044548
51833,NA,HD044548
51834,NA,HD044548
51835,NA,HD044548
51836,NA,HD044549
51837,NA,HD044550
51838,NA,HD044550
51839,NA,HD044551
51840,NA,HD044552
51841,NA,HD044553
51842,NA,HD044554
51843,NA,HD044555
51844,NA,HD044557
51845,NA,HD044559
51846,NA,HD044560
51847,NA,HD044562
51848,NA,HD044564
51849,NA,HD044564
51850,NA,HD044565
51851,NA,HD044620
51852,NA,HD044622
51853,NA,HD044623
51854,NA,HD044624
51855,NA,HD044626
51856,NA,HD044628
51857,NA,HD044628
51858,NA,HD044629
51859,NA,HD044630
51860,NA,HD044631
51861,NA,HD044632
51862,NA,HD044634
51863,NA,HD044638
51864,NA,HD044639
51865,NA,HD044640
51866,NA,HD044641
51867,NA,HD044642
51868,NA,HD044643
51869,NA,HD044643
51870,NA,HD044643
51871,NA,HD044644
51872,NA,HD044644
51873,NA,HD044644
51874,NA,HD044645
51875,NA,HD044645
51876,NA,HD044645
51877,NA,HD044646
51878,NA,HD044646
51879,NA,HD044647
51880,NA,HD044648
51881,NA,HD044648
51882,NA,HD044649
51883,NA,HD044649
51884,NA,HD044650
51885,NA,HD044650
51886,NA,HD044650
51887,NA,HD044651
51888,NA,HD044651
51889,NA,HD044652
51890,NA,HD044653
51891,NA,HD044654
51892,NA,HD044655
51893,NA,HD044655
51894,NA,HD044655
51895,NA,HD044655
51896,NA,HD044655
51897,NA,HD044656
51898,NA,HD044656
51899,NA,HD044656
51900,NA,HD044657
51901,NA,HD044657
51902,NA,HD044657
51903,NA,HD044657
51904,NA,HD044658
51905,NA,HD044660
51906,NA,HD044662
51907,NA,HD044663
51908,NA,HD044664
51909,NA,HD044664
51910,NA,HD044665
51911,NA,HD044665
51912,NA,HD044687
51913,NA,HD044687
51914,NA,HD044687
51915,NA,HD044687
51916,NA,HD044687
51917,NA,HD044687
51918,NA,HD044688
51919,NA,HD044688
51920,NA,HD044689
51921,NA,HD044693
51922,NA,HD044694
51923,NA,HD044695
51924,NA,HD044697
51925,NA,HD044698
51926,NA,HD044699
51927,NA,HD044700
51928,NA,HD044700
51929,NA,HD044701
51930,NA,HD044701
51931,NA,HD044702
51932,NA,HD044704
51933,NA,HD044707
51934,NA,HD044709
51935,NA,HD044711
51936,NA,HD044712
51937,NA,HD044713
51938,NA,HD044714
51939,NA,HD044715
51940,NA,HD044717
51941,NA,HD044717
51942,NA,HD044718
51943,NA,HD044719
51944,NA,HD044720
51945,NA,HD044721
51946,NA,HD044723
51947,NA,HD044729
51948,NA,HD044731
51949,NA,HD044732
51950,NA,HD044733
51951,NA,HD044734
51952,NA,HD044735
51953,NA,HD044735
51954,NA,HD044738
51955,NA,HD044738
51956,NA,HD044738
51957,NA,HD044749
51958,NA,HD044749
51959,NA,HD044749
51960,NA,HD044749
51961,NA,HD044751
51962,NA,HD044751
51963,NA,HD044775
51964,NA,HD044775
51965,NA,HD044776
51966,NA,HD044776
51967,NA,HD044776
51968,NA,HD044777
51969,NA,HD044778
51970,NA,HD044779
51971,NA,HD044781
51972,NA,HD044782
51973,NA,HD044782
51974,NA,HD044783
51975,NA,HD044783
51976,NA,HD044784
51977,NA,HD044784
51978,NA,HD044785
51979,NA,HD044785
51980,NA,HD044785
51981,NA,HD044785
51982,NA,HD044786
51983,NA,HD044787
51984,NA,HD044787
51985,NA,HD044787
51986,NA,HD044787
51987,NA,HD044787
51988,NA,HD044787
51989,NA,HD044787
51990,NA,HD044787
51991,NA,HD044787
51992,NA,HD044787
51993,NA,HD044787
51994,NA,HD044787
51995,NA,HD044787
51996,NA,HD044787
51997,NA,HD044787
51998,NA,HD044787
51999,NA,HD044788
52000,NA,HD044789
52001,NA,HD044790
52002,NA,HD044790
52003,NA,HD044790
52004,NA,HD044790
52005,NA,HD044791
52006,NA,HD044792
52007,NA,HD044793
52008,NA,HD044795
52009,NA,HD044796
52010,NA,HD044797
52011,NA,HD044855
52012,NA,HD044855
52013,NA,HD044862
52014,NA,HD044862
52015,NA,HD044862
52016,NA,HD044862
52017,NA,HD044862
52018,NA,HD044865
52019,NA,HD044865
52020,NA,HD044866
52021,NA,HD044867
52022,NA,HD044868
52023,NA,HD044869
52024,NA,HD044870
52025,NA,HD044873
52026,Trinovas,HD044876
52027,NA,HD044876
52028,NA,HD044876
52029,NA,HD044877
52030,Macedonia,HD044880
52031,NA,HD044883
52032,NA,HD044883
52033,NA,HD044890
52034,NA,HD044891
52035,NA,HD044893
52036,NA,HD044894
52037,NA,HD044897
52038,NA,HD044897
52039,NA,HD044897
52040,NA,HD044897
52041,NA,HD044902
52042,NA,HD044902
52043,NA,HD044911
52044,NA,HD044919
52045,NA,HD044920
52046,NA,HD044920
52047,NA,HD044920
52048,NA,HD044922
52049,NA,HD044922
52050,NA,HD044924
52051,NA,HD044924
52052,NA,HD044924
52053,NA,HD044924
52054,NA,HD044924
52055,NA,HD044924
52056,NA,HD044924
52057,NA,HD044924
52058,NA,HD044924
52059,NA,HD044924
52060,NA,HD044926
52061,NA,HD044927
52062,NA,HD044928
52063,NA,HD044930
52064,NA,HD044931
52065,NA,HD044932
52066,NA,HD044933
52067,NA,HD044934
52068,NA,HD044934
52069,NA,HD044935
52070,NA,HD044936
52071,NA,HD044939
52072,NA,HD044940
52073,NA,HD044941
52074,Noricum,HD044943
52075,NA,HD044943
52076,NA,HD044943
52077,NA,HD044944
52078,NA,HD044944
52079,NA,HD044944
52080,NA,HD044945
52081,NA,HD044945
52082,NA,HD044947
52083,NA,HD044950
52084,NA,HD044950
52085,NA,HD044952
52086,NA,HD044953
52087,NA,HD044953
52088,NA,HD044953
52089,NA,HD044954
52090,NA,HD044954
52091,NA,HD044954
52092,NA,HD044955
52093,NA,HD044955
52094,NA,HD044955
52095,NA,HD044956
52096,NA,HD044957
52097,NA,HD044958
52098,NA,HD044959
52099,NA,HD044960
52100,NA,HD044962
52101,NA,HD044963
52102,NA,HD044964
52103,NA,HD044965
52104,NA,HD044965
52105,NA,HD044965
52106,NA,HD044966
52107,NA,HD044967
52108,NA,HD044968
52109,NA,HD044969
52110,NA,HD044970
52111,NA,HD044970
52112,NA,HD044971
52113,NA,HD044973
52114,NA,HD044974
52115,NA,HD044975
52116,NA,HD044976
52117,NA,HD044977
52118,NA,HD044978
52119,NA,HD044979
52120,NA,HD044979
52121,NA,HD044980
52122,NA,HD044981
52123,NA,HD044982
52124,NA,HD044983
52125,NA,HD044984
52126,NA,HD044985
52127,NA,HD044986
52128,NA,HD044987
52129,NA,HD044988
52130,NA,HD044989
52131,NA,HD044990
52132,NA,HD044991
52133,NA,HD044992
52134,NA,HD044993
52135,NA,HD044994
52136,NA,HD044994
52137,NA,HD044995
52138,NA,HD045002
52139,NA,HD045003
52140,NA,HD045007
52141,NA,HD045009
52142,NA,HD045010
52143,NA,HD045011
52144,NA,HD045012
52145,NA,HD045013
52146,NA,HD045014
52147,NA,HD045015
52148,Saldae,HD045016
52149,NA,HD045018
52150,NA,HD045019
52151,NA,HD045026
52152,NA,HD045026
52153,NA,HD045026
52154,NA,HD045026
52155,NA,HD045027
52156,NA,HD045028
52157,NA,HD045029
52158,NA,HD045029
52159,NA,HD045029
52160,NA,HD045029
52161,NA,HD045029
52162,NA,HD045029
52163,NA,HD045029
52164,NA,HD045029
52165,NA,HD045030
52166,NA,HD045031
52167,NA,HD045031
52168,NA,HD045032
52169,NA,HD045032
52170,NA,HD045033
52171,NA,HD045033
52172,NA,HD045033
52173,NA,HD045034
52174,NA,HD045035
52175,NA,HD045035
52176,NA,HD045035
52177,NA,HD045036
52178,NA,HD045037
52179,NA,HD045037
52180,NA,HD045037
52181,NA,HD045038
52182,NA,HD045038
52183,NA,HD045039
52184,NA,HD045040
52185,NA,HD045041
52186,NA,HD045041
52187,NA,HD045044
52188,NA,HD045044
52189,NA,HD045045
52190,NA,HD045046
52191,NA,HD045047
52192,NA,HD045047
52193,NA,HD045048
52194,NA,HD045048
52195,NA,HD045048
52196,NA,HD045049
52197,NA,HD045049
52198,NA,HD045050
52199,NA,HD045054
52200,Iconio,HD045055
52201,NA,HD045055
52202,NA,HD045055
52203,NA,HD045056
52204,NA,HD045056
52205,NA,HD045057
52206,NA,HD045057
52207,NA,HD045057
52208,NA,HD045057
52209,NA,HD045057
52210,NA,HD045057
52211,NA,HD045058
52212,NA,HD045058
52213,NA,HD045059
52214,NA,HD045059
52215,NA,HD045059
52216,NA,HD045059
52217,NA,HD045061
52218,NA,HD045061
52219,NA,HD045063
52220,NA,HD045064
52221,NA,HD045064
52222,NA,HD045065
52223,NA,HD045065
52224,NA,HD045066
52225,NA,HD045066
52226,NA,HD045067
52227,NA,HD045067
52228,NA,HD045068
52229,NA,HD045068
52230,NA,HD045069
52231,NA,HD045070
52232,NA,HD045070
52233,NA,HD045071
52234,NA,HD045071
52235,NA,HD045072
52236,NA,HD045073
52237,NA,HD045074
52238,NA,HD045074
52239,NA,HD045075
52240,NA,HD045076
52241,NA,HD045077
52242,NA,HD045078
52243,NA,HD045079
52244,NA,HD045080
52245,NA,HD045081
52246,NA,HD045081
52247,NA,HD045082
52248,NA,HD045083
52249,NA,HD045083
52250,NA,HD045084
52251,NA,HD045085
52252,NA,HD045086
52253,NA,HD045087
52254,NA,HD045089
52255,NA,HD045090
52256,NA,HD045090
52257,NA,HD045091
52258,NA,HD045092
52259,NA,HD045093
52260,NA,HD045094
52261,NA,HD045095
52262,NA,HD045096
52263,NA,HD045097
52264,NA,HD045097
52265,NA,HD045098
52266,NA,HD045099
52267,NA,HD045099
52268,NA,HD045099
52269,NA,HD045099
52270,NA,HD045100
52271,NA,HD045102
52272,NA,HD045104
52273,NA,HD045105
52274,NA,HD045105
52275,NA,HD045106
52276,NA,HD045107
52277,NA,HD045108
52278,NA,HD045110
52279,Roma,HD045111
52280,NA,HD045112
52281,Roma,HD045113
52282,NA,HD045114
52283,NA,HD045115
52284,Sufibus Africa,HD045115
52285,NA,HD045116
52286,NA,HD045117
52287,NA,HD045117
52288,NA,HD045118
52289,NA,HD045118
52290,Augusta Taurinorum,HD045120
52291,Augusta Taurinorum,HD045121
52292,NA,HD045122
52293,NA,HD045124
52294,NA,HD045125
52295,NA,HD045126
52296,NA,HD045127
52297,NA,HD045128
52298,NA,HD045129
52299,NA,HD045130
52300,NA,HD045130
52301,NA,HD045130
52302,NA,HD045130
52303,NA,HD045130
52304,NA,HD045131
52305,NA,HD045131
52306,NA,HD045131
52307,NA,HD045135
52308,NA,HD045135
52309,NA,HD045136
52310,NA,HD045137
52311,NA,HD045137
52312,Batavia,HD045139
52313,NA,HD045140
52314,NA,HD045142
52315,NA,HD045143
52316,NA,HD045145
52317,NA,HD045147
52318,NA,HD045148
52319,NA,HD045149
52320,NA,HD045150
52321,NA,HD045151
52322,NA,HD045152
52323,NA,HD045153
52324,NA,HD045154
52325,NA,HD045155
52326,NA,HD045155
52327,NA,HD045156
52328,NA,HD045157
52329,NA,HD045157
52330,NA,HD045158
52331,NA,HD045159
52332,NA,HD045159
52333,NA,HD045159
52334,NA,HD045159
52335,NA,HD045160
52336,NA,HD045162
52337,NA,HD045162
52338,NA,HD045164
52339,NA,HD045164
52340,NA,HD045165
52341,NA,HD045168
52342,NA,HD045168
52343,NA,HD045182
52344,NA,HD045182
52345,NA,HD045192
52346,NA,HD045193
52347,NA,HD045194
52348,NA,HD045195
52349,NA,HD045203
52350,NA,HD045206
52351,NA,HD045224
52352,NA,HD045233
52353,NA,HD045240
52354,NA,HD045242
52355,NA,HD045243
52356,NA,HD045244
52357,NA,HD045245
52358,NA,HD045246
52359,NA,HD045251
52360,NA,HD045252
52361,NA,HD045254
52362,NA,HD045264
52363,NA,HD045265
52364,NA,HD045266
52365,NA,HD045267
52366,NA,HD045267
52367,NA,HD045267
52368,NA,HD045297
52369,NA,HD045303
52370,NA,HD045303
52371,NA,HD045308
52372,NA,HD045308
52373,NA,HD045322
52374,NA,HD045322
52375,NA,HD045322
52376,NA,HD045322
